,address,company,crawl_time,description,elem_id,post_time,salary,title,url,benefits,id,mixture
290,"['Remote , Other, Ha Noi', 'Tầng 12, Tháp A, Tòa nhà Viettel, 285 Cách Mạng Tháng Tám, Phường 12, Quận 10, TP.HCM, District 10, Ho Chi Minh']",Boost Commerce,2021-05-30 16:51:22,"['Work remotely from wherever you want', '13th month salary and performance bonus', 'Macbook Pro laptop provided after probation period', 'Work directly with founders to plan the key product features/improvements', 'Define sitemap, layout pages of a new feature.', 'Write detailed specs for development team and work with them to assure that the features are delivered as requested', 'Transfer and explain the defined features/improvements for other teams (CS, Product team, Designers, and Development team)', 'Collaborate with different teams (CS, Product team, Designers, and Development team) to ideate the possible solutions, analyze the pros and cons to compare and choose the best fit solution.', 'Perform market research by speaking with customers and prospects, working with industry analysts, and looking at competitive solutions', ""Conduct user research by using User Interview and Survey techniques to empathize and understand the users' problems"", 'Generate insights from users’ feedback and user research results', 'Validate solution with users by using mockups, prototypes, and/or presentation', 'Maintain product roadmap and feature completions. Notify other teams for important changelogs or upcoming features.', 'At least 2 years of proven experience as a Business Analyst', 'Master one mockup tool', 'Have a strong troubleshooting and analytical thinking skills to decide the best solution for new product features or improvements', 'Have a strong understanding of user interactions and user interface design', 'Knowledgeable in modern business technologies', 'Demonstrated experience leading cross-functional remote teams', 'Iterative mindset with a bias toward action and improvement', 'Familiarity with both design and development agile methodologies', 'Ability to handle multiple competing priorities in a fast-paced environment', 'Familiarity with developer engineering workflows', 'Communicate fluently in English.', 'Background in software specifications, user experience, software development, or program management is preferred', 'Preferred is strong experience in SaaS pricing strategies (preferably with usage-based pricing)', 'Preferred can also be strong experience in cloud environments, continuous integration workflows and infrastructure observability', 'Day-off: 14 days/year and Vietnam holidays', 'Macbook provided after probation period', 'Medical Care BaoViet (after 3-month in role)', '100% remote culture. Live and work from wherever you feel happiest.', 'Salary review every 6 months', 'Salary for the 13th month', 'Year-end Bonus base on your proficiency', 'Annual Company Trips', 'Annual Health Checks', 'Free access to the co-working space', 'Monthly Company Party', 'Work on the best product in the niche market, used by millions of users.', 'Free online learning. Reimbursement for selected online courses.', 'Great chance to improve your expertise/skills and English communication.', 'Get support and work with talented and friendly members.', 'We love reading books, watching movies, traveling, yoga, meditation, work-life balance, personal development, playing music (piano, guitar, drum), gym, football, swimming, jogging, you are welcome to join our activities besides the work.']",job_82253,,"600 - 1,200 USD",Business Analyst (Remote),/it-jobs/business-analyst-remote-boost-commerce-0206/content,,290,Business Analyst (Remote) Boost Commerce
291,"['Tòa nhà Thành Công, 80 Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Cau Giay, Ha Noi']",VIETTELIMEX ( A Member of Viettel Group),2021-05-30 16:51:22,"['Môi trường làm việc năng động, sáng tạo.', 'Cơ hội thử thách và phát triển', 'Chế độ đãi ngộ hướng cạnh tranh so với thị trường']",job_82245,,Upto 1000$,Manual Tester (QA QC) - Upto 1000$,/it-jobs/manual-tester-qa-qc-upto-1000-viettelimex-a-member-of-viettel-group-1551/content,,291,Manual Tester (QA QC) - Upto 1000$ VIETTELIMEX ( A Member of Viettel Group)
292,"['Tầng 20, tòa nhà Vinaconex 9, lô HH2-2, đường Phạm Hùng, Mễ trì, Nam Tu Liem, Ha Noi']","EIE Education Co., Ltd",2021-05-30 16:51:23,"['Số lượng tuyển dụng: 10 giảng viên', 'Tham gia giảng dạy các khóa học tin học về Lập trình, tin học cơ bản cho trẻ em mần non, tiểu học và trung học cơ sở', 'Biên soạn bài giảng theo giáo trình của trung tâm', 'Đảm bảo chất lượng theo tiêu chuẩn của chương trình giảng dạy', 'Thời gian giảng dạy linh hoạt (Part time – Full time)', 'Thành thạo\xa0một trong các nền tảng/công nghệ/ngôn ngữ : C+; Python, JAVA, OA, E-test, coding, Word – excel, Power point', 'Tốt nghiệp đại học chuyên ngành CNTT tại các trường đại học trong nước và nước ngoài', 'Ưu tiên các bạn có thời gian giảng dạy tin học tại các trường đại học, Trung học hay các trung tâm tin học từ 01 năm trở lên', 'Yêu thích công việc giảng dạy ( đặc biệt giảng dạy cho trẻ em)', 'Đam mê học hỏi công nghệ, phát triển năng lực bản thân', 'Khả năng tư duy tốt, tinh thần trách nhiệm cao với công việc', '* Ưu tiên ứng cử viên nhiệt huyết, năng động, sẵn sàng chia sẻ kiến thức* Có khả năng thuyết trình hoặc nghiệp vụ sư phạm tốt là một lợi thế', 'Cộng tác giảng dạy bán thời gian hoặc toàn thời gian tại các trường mần non quốc tế, Tiểu học và Trung học.', 'Mức lương hấp dẫn theo năng lực', 'Thời gian giảng dạy linh hoạt trong tuần', 'Làm việc trong môi trường năng động, chuyên nghiệp có nhiều cơ hội thăng tiến.', 'Cung cấp trang thiết bị đầy đủ để phục vụ công việc', 'Được đào tạo theo chương trình học chuẩn quốc tế']",job_82203,,You'll love it,Giảng viên (Java; Python; C++),/it-jobs/trainner-java-python-c-eie-education-co-ltd-2247/content,,292,"Giảng viên (Java; Python; C++) EIE Education Co., Ltd"
293,"['Tower 2 ( Adayroi Building), Times City, 458 Minh Khai, Vinh Tuy Ward, Hai Ba Trung, Ha Noi', 'Five Star Tower, 28Bis Mac Dinh Chi, Dakao Ward, District 1, Ho Chi Minh']",VinID (A member of One Mount Group),2021-05-30 16:51:23,"['Gather data from client environments through a combination of observational assessments, process mapping, stakeholder interviews and contextual data sources', 'Translate complex data and analysis into an easily understood format so it is suitable across diverse groups with varying abilities.', 'Critically evaluate information gathered from multiple sources to reconcile conflicts and get to a truthful understanding.', 'Present findings through BI dashboards and in presentations to senior stakeholders both within Conduent and the client', 'Identification of actionable intelligence from the data gathered during customer interactions.', 'Working with data engineering teams to identify data sources, and their relationship to the wider customer journey', 'On-site human intelligence insight gathering and assessment of policy and process in client environments', 'Ensuring the right data is available in all decision making, presented in an easily consumable way', 'Presenting finding to clients and internal stakeholders through dashboards, demonstrating a strong understanding of the clients customer journey', '3+ years of related experience is required.', 'Bachelor Degree minimum', 'Ability to present to senior stakeholders in a confident way', 'Demonstrated ability to structure complex problems, derive insights from data, and communicate with diverse teams.', 'Experience with business processes across multiple data domains in a services based company', 'Demonstrated ability to have successfully completed multiple, complex technical projects', 'Demonstrates a rational and organized approach to the tasks undertaken and an awareness of the need to achieve quality.', 'Strong written communication skills. Is effective and persuasive in both written and oral communication.', 'Time management and multitasking skills to effectively meet deadlines under time-to-market pressure', 'Attractive compensation package (you’ll love it)', '13th salary and performance bonus (up to 2.5 month salary), rewards for achievements, initiatives and good deeds', 'Performance review 2 times/ year', 'Annual leave: 15 – 20 working days/year and Other leaves/public holidays in accordance with the Labor Law of Vietnam', 'Periodic medical checkup, Health/Social Insurances & Bao Viet Insurance', 'Agile working environment, no dresscode (it’s your choice to be confident and comfortable)', 'Training courses: The Company will provide customized training courses according to business needs, Udemy, Coursera, Linkedin Learning are available upon your request', 'Team building, company trip and internal events each month.', 'Gym area, yoga/football/running… club']",job_82172,,"1,000 - 2,500 USD",Product Owner (Senior/Lead level),/it-jobs/product-owner-senior-lead-level-vinid-a-member-of-one-mount-group-2155/content,,293,Product Owner (Senior/Lead level) VinID (A member of One Mount Group)
294,"['Phường Thạnh Mỹ Lợi, District 2, Ho Chi Minh', 'Nhà 14 ngõ 28 Phố Ngụy Như Kon Tum, Thanh Xuan, Ha Noi']",Tester Việt,2021-05-30 16:51:24,[],job_82063,,"800 - 1,300 USD",Business Analyst/BA (Onsite Ho Chi Minh),/it-jobs/business-analyst-ba-onsite-ho-chi-minh-tester-viet-4914/content,,294,Business Analyst/BA (Onsite Ho Chi Minh) Tester Việt
295,"['Lotte Tower, 54 Lieu Giai, Ba Dinh, Ha Noi']",Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2021-05-30 16:51:24,"['Lộ trình phát triển sự nghiệp đa chiều', 'Cơ hội đào tạo, công tác tại Nhật, Singapore, Mỹ..', 'Mức lương hấp dẫn, chế độ thưởng dựa trên năng lực', 'Responsible for implementing(coding Android Application.', 'Join migration project from IOS to Android platform.', 'Implement unit test cases as part of new feature development.', '2+ years of Android application experience. (Java, Kotlin)', 'Strong knowledge of OOP, different versions of Android, and programming tools (Android Studio, Git).', 'Experience with BLE, NFC, Wifi-Aware', 'Experience with data encryption (symmetric cryptography, asymmetric cryptography, Hash, ...)', 'Strong experience on bitmap, caching, lazy loading, background threads, networking, push notifications.', 'Familiarity with RESTful APIs to connect to back-end services.', 'Familiarity with MVVM, MVP, Android Architecture components', 'Experience with AR-core, mediapipe, OpenGL is big plus', 'Experience working in an environment using Agile/Scrum', 'Passionate in mobile software engineering and mobile products', 'A graduate from Computer science/Informatics, Information System or Computer Engineering or equivalent from reputable university with minimum GPA 3.00 out of 4.00', 'Personal Qualifications:', 'Creative thinking, hard work, enthusiasm, high responsibility in the work and willing to learn new things.', 'Python, C++ are prefer.', 'Experience in data analytic projects are big plus.']",job_82087,,You'll love it,[URGENT] Android Developer (Java/Kotlin),/it-jobs/urgent-android-developer-java-kotlin-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-1644/content,,295,[URGENT] Android Developer (Java/Kotlin) Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV)
296,"['P512, Chung cư B6A, Nam Trung Yên, Nguyễn Chánh, Cau Giay, Ha Noi']",EGlife Software,2021-05-30 16:51:25,"['Thu nhập tốt 10-20++ triệu/tháng', 'Được training & tham gia vào dự án', 'Làm việc trong môi trường trẻ, linh hoạt']",job_81938,7 hours ago,"500 - 1,300 USD","Android Developer (Java, Kotlin)",/it-jobs/android-developer-java-json-eglife-software-4915/content,,296,"Android Developer (Java, Kotlin) EGlife Software"
297,"['Lotte Tower, 54 Lieu Giai, Ba Dinh, Ha Noi']",Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2021-05-30 16:51:25,"['Lộ trình phát triển sự nghiệp đa chiều', 'Cơ hội đào tạo, công tác tại Nhật, Singapore, Mỹ..', 'Mức lương hấp dẫn, chế độ thưởng dựa trên năng lực', 'Developing and implementing a wide range of C++ software in Linux kernel modules, porting existing software to new embedded platforms, as well as the development of application software running on Linux OS, Windows base.', 'Design, develop, code, test and debug system software.', 'Review code and design.', 'Analyze and enhance efficiency, stability and scalability of system resources.', 'Integrate and validate new product designs.', 'Support software QA and optimize I/O performance.', 'Interface with hardware design and development.', 'Assess third party and open source software.', 'Vietnamese nationality.', 'English communication skills.', 'University Graduates in Software engineering, Computer science or equivalent.', 'Ability to self-learn and adapt to new technologies quickly.', 'Knowledge of software development process and software deployment project management.', 'Strong knowledge and experience with Object-Oriented Programming (OOP)', 'principles and design.', 'Understanding & utilization of Data structure & Algorithm.', 'Strong proficiency in C++ applications development.', 'Experienced in Jira, Git or other source control systems.', 'Prefer candidate who joined specialized/gift students in High school/University.', 'Team player with multitasking skills and ability to adapt and solve arising problems', 'Knowledge of Computer graphics algorithm.', 'Knowledge of OpenGL, GLM, OpenCV, EGL.', 'Knowledge of TDD principles and designing test cases.', 'Experience with Machine Learning frameworks (Tensorflow, MXNet, Torch, Theano, etc) and Computer Vision/Image Processing libraries (OpenCV, SimpleCV, etc) is a strong plus.', 'Experience with distributed systems such as Dask, Spark, Hadoop is a big plus.']",job_82083,8 hours ago,You'll love it,[URGENT] C++ Software Engineer (OOP),/it-jobs/c-software-engineer-oop-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-0524/content,,297,[URGENT] C++ Software Engineer (OOP) Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV)
298,"['LTD House No 2, Alley 25/3, Lane 2 Giao Quang Group, Dai Mo Ward, Hanoi, Bac Tu Liem, Ha Noi']",Symper,2021-05-30 16:51:25,[],job_82976,9 hours ago,You'll love it,"Fullstack Developer (PHP, VueJS, HTML5)",/it-jobs/fullstack-developer-php-vuejs-html5-symper-3007/content,,298,"Fullstack Developer (PHP, VueJS, HTML5) Symper"
299,"['LTD House No 2, Alley 25/3, Lane 2 Giao Quang Group, Dai Mo Ward, Hanoi, Bac Tu Liem, Ha Noi']",Symper,2021-05-30 16:51:26,[],job_82996,9 hours ago,You'll love it,Mobile Apps Developer (Flutter),/it-jobs/mobile-apps-developer-flutter-symper-1402/content,,299,Mobile Apps Developer (Flutter) Symper
300,"['Tầng 5 tòa nhà DC, số 144 phố Đội Cấn, Ba Dinh, Ha Noi']",Indigosws,2021-05-30 16:51:30,"['Thu nhập tốt so với mặt bằng chung', 'Mô hình quản lý linh hoạt, coi trọng kết quả', 'Làm việc với khách hàng lớn, dự án ổn định lâu dài', 'Phân tích yêu cầu của khách hàng và đưa ra giải pháp tối ưu nhất', 'Lập trình, kiểm thử, sửa lỗi và tối ưu hóa các module phần mềm', 'Chủ động nghiên cứu các công nghệ mới, thư viện mới, cách làm mới', 'Phối hợp, hỗ trợ đồng đội để cùng hoàn thành dự án một cách tốt nhất', 'Có 1 năm kinh nghiệm làm việc với Python hoặc các công nghệ tương đương như Ruby, Nodejs,...', 'Có khả năng viết code rõ ràng, dễ hiểu, cấu trúc chương trình hợp lý', 'Có thái độ trung thực, cầu tiến, nghiêm túc với nghề nghiệp', 'Yêu thích nghiên cứu, tìm tòi công nghệ mới', 'Có kinh nghiệm làm việc với AWS là một lợi thế', 'Được tham gia các dự án lớn với khách hàng là công ty công nghệ hàng đầu Nhật Bản', 'Được đào tạo kỹ năng lập trình theo tiêu chuẩn quốc tế', 'Mô hình quản lý linh hoạt, đề cao hiệu quả công việc. Không chấm công, không báo cáo ngày, ít họp hành', 'Môi trường làm việc trẻ trung, không gò bó. Không có quy định về ăn mặc', 'Nghỉ thứ 7, không phải làm việc ngoài giờ', 'Được cấp máy tính cấu hình cao']",job_82117,23 hours ago,"1,000 - 2,000 USD",Python developer,/it-jobs/python-developer-indigosws-4916/content,,300,Python developer Indigosws
301,"['Tòa nhà Sao Mai Building, Số 19 Lê Văn Lương, phường Nhân Chính, Thanh Xuan, Ha Noi']",MintPot Vina,2021-05-30 16:51:30,"['Competitive salary & bonus', 'Attractive allowances', 'Foreign company with many attractive benefits']",job_82055,,"700 - 1,500 USD",Mobile/ Web QA Tester ~1500$,/it-jobs/mobile-web-qa-tester-1500-mintpot-vina-2914/content,,301,Mobile/ Web QA Tester ~1500$ MintPot Vina
302,"['Tầng 2, tòa nhà Âu Việt, số 1 Lê Đức Thọ, phường Mai Dịch, Cau Giay, Ha Noi']",TOMOSIA Việt Nam,2021-05-30 16:51:31,"['Văn hóa công ty', 'Phát huy tối đa năng lực', 'Gia đình thứ 2', 'Chịu trách nhiệm chung về công việc kiểm thử trong toàn bộ dự án hoặc các dự án được phân công;', 'Làm việc với nhóm dự án và Khách hàng để thống nhất phạm vi kiểm thử, yêu cầu kiểm thử và kế hoạch kiểm thử;', 'Xây dựng kế hoạch kiểm thử chi tiết; kịch bản kiểm thử và chuẩn bị dữ liệu kiểm thử;', 'Thực hiện kiểm thử, ghi nhận kết quả kiểm thử, theo dõi việc xử lý lỗi và báo cáo tiến độ kiểm thử;', 'Tham gia nghiệm thu nội bộ và phối hợp với nhóm dự án để triển khai và hỗ, viết tài liệu hướng dẫn sử dụng chương trình,…', 'Phân công công việc, giám sát, đôn đốc các thành viên nhóm thực hiện công việc', 'Đào tạo, hỗ trợ, hướng dẫn nhằm xây dựng đội ngũ có đủ năng lực thực hiện công việc .', 'Có ít nhất 3 năm kinh nghiệm Test leader', 'Hiểu biết về quy trình Test, chiến lược và kỹ thuật test phần mềm…', 'Chủ động, Sáng tạo, Nhiệt tình, Trách nhiệm trong công việc, Có tư duy logic tốt.', 'Ưu tiên các ứng viên đã làm việc theo quy trình phần mềm, có hiểu biết về hệ thống kiểm soát chất lượng phần mềm, QA, QC.', 'Mức lương cạnh tranh, từ 16.000.000 – 22.000.000 Vnd', 'Tăng lương 2 lần/năm (tháng 4 và tháng 10)', 'Thưởng lương tháng 13 và các ngày lễ tết', 'Môi trường làm việc năng động, chuyên nghiệp', 'Đồng nghiệp trẻ trung, năng động, luôn hỗ trợ và giúp đỡ nhau.', 'Nghỉ phép, nghỉ Lễ theo quy định của Luật lao động.', 'Tham gia BHXH, BHYT, và hưởng đầy đủ các chế độ theo quy định của nhà nước.', 'Tham gia hoạt động của công ty: du lịch, sinh nhật, đá bóng, game, … được tổ chức thường xuyên.', 'Làm việc vào 8h- 17h từ Thứ 2 –Thứ 6, nghỉ Thứ 7 và Chủ nhật']",job_82056,,"700 - 1,000 USD",Tester Team Leader (QA QC),/it-jobs/tester-team-leader-qa-qc-tomosia-viet-nam-2921/content,,302,Tester Team Leader (QA QC) TOMOSIA Việt Nam
303,"['125 Minh Khai, Hai Ba Trung, Ha Noi']",Gear Inc.,2021-05-30 16:51:31,"['Highly competitive salary and compensation package', 'International exposure opportunities', 'Work on the cutting-edge technology', 'Engage with the Product Leadership Team(s) comprising Producer, Designer and the External Partner Leadership Team to arrive at the right Product Strategy that delivers on the Creative Vision and Business Goals of the franchise.', 'Be the day-to-day vision holder of the product at Gear, and help align efforts across design, engineering, production, and the rest of the team to achieve that vision.', 'Drive business forecasting considering Product and Industry Trends, Tech and Design realities and other Strategic Insights', 'Strategize Player Lifecycle Management - Messaging, Segmentation, Personalization, Game Events etc.', 'Regularly identify, present and report to leadership and stakeholders on Product Health, Opportunities and Risks', '5+ years of Product management experience in Game development', 'Strong passion for Mobile gaming and understanding of Mobile + Freemium / Free-to-Play Business model.', 'Fluency with metrics-driven decision making combined with a sense of Design and Aesthetics', 'Earning the respect of the Cross-Functional Team through authentic insights on Game Design, Business Fundamentals and Analytical Methodologies', 'A ‘Creative Product Development’ mindset – Iterative nature of work, Comfort with complexity and change, Multi-Disciplinary approach to problem solving', 'Fluent in English', 'Have experience with development and live operations of top grossing mobile games', 'Experience developing feature roadmaps and/or content calendars. Experience with backlog management, priority setting, and user modeling.', 'Experience A/B testing design assumptions to maximize KPIs of a feature.', 'Experience working with remote teams and partners', 'Experience working & managing games/products based on Western IP’s', 'Chance to work on big game development projects.', 'Chance to work closely with both experienced Vietnamese and foreign experts.', 'Attractive salary and benefits, international, fun and professional working environment', 'An open and honest culture where people are valued, treated fairly and trusted and empowered', 'Continuous and professional training to fully develop your potential.', 'Flexible working hours, we work 40 hours per week (Monday-Friday)', '13th salary and additional bonus every year', 'Lunch allowance and free drinks (coffee, tea, etc)', 'Health Insurance package', 'Social Insurance under Vietnam law', 'Annual health check, annual flu vaccination', 'Paid leave (12 days/year)', 'Free English / Vietnamese classes with a native teacher', 'Pet- friendly working space (we have 4 cats and dogs)', 'A standing desk if you like; No dress code; Company trip', 'Free in-house gym and game room for everyone: We love board games, video games, PS5, ping pong, football tables, and VR games', 'In-house classes: Yoga and BJJ', 'For non-Vietnamese staff, support for making Vietnamese work permits, resident cards and others']",job_82052,,You'll love it,Game Product Manager,/it-jobs/game-product-manager-gear-inc-2333/content,,303,Game Product Manager Gear Inc.
304,"['14/18 Vo Van Dung, O Cho Dua, Dong Da, Ha Noi']",HD Vietnam,2021-05-30 16:51:32,[],job_82982,,You'll love it,"Front-end Dev (JavaScript, HTML5, CSS)",/it-jobs/front-end-dev-javascript-html5-css-hd-vietnam-1946/content,,304,"Front-end Dev (JavaScript, HTML5, CSS) HD Vietnam"
305,"['Lotte Tower, 54 Lieu Giai, Ba Dinh, Ha Noi']",Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2021-05-30 16:51:32,"['Lộ trình phát triển sự nghiệp đa chiều', 'Cơ hội đào tạo, công tác tại Nhật, Singapore, Mỹ..', 'Mức lương hấp dẫn, chế độ thưởng dựa trên năng lực', 'Join AI team as AI engineer role to develop AI product/service of Panasonic;', 'Research and develop AI/Deep Learning/Machine Learning applications for various business (Image processing, NLP, voice recognition);', 'Vietnamese nationality', 'Good programming skill in one of languages C/C++/C#/Python', 'Familiar with Computer vision/machine learning/deep learning\xa0or graphic programming (2D & 3D, OpenGL, Pointcloud, etc.)', 'Experiences with common frameworks (OpenCV, Caffe, Tensor Flow, etc.)', 'Software design skill (UML, Object oriented design)', 'Experience in development and optimization of AI/Deep Learning/Machine Learning into embedded system such as Jetson TX board, FPGA board, ARM board, DSP board is a plus.']",job_82931,,You'll love it,AI Engineer (Python/C++/Computer Vision),/it-jobs/ai-engineer-python-c-computer-vision-panasonic-vietnam-group-panasonic-r-d-center-vietnam-prdcv-3853/content,,305,AI Engineer (Python/C++/Computer Vision) Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV)
306,"['Tầng 15 tòa nhà Sông Đà, Phạm Hùng, Nam Tu Liem, Ha Noi']",QSOFT,2021-05-30 16:51:32,"['Sử dụng Python và Django phát triển Backend/API cho sản phẩm của công ty.', 'Xây dựng Code Base, review code của team', 'Đảm bảo chất lượng sản phẩm.', 'Đề xuất các ứng dụng, dịch vụ mới phục vụ cho business của công ty.', 'Quy trình làm việc Agile/Scrum', 'Mới ra trường/ít kinh nghiệm sẽ được đào tạo bởi founder giàu kinh nghiệm', 'Có ít nhất 1 năm làm việc với Python/Django đối với Junior, 3 năm đối với Senior', 'Có kinh nghiệm sử dụng docker để phát triển và triển khai ứng dụng', 'Có kinh nghiệm deploy ứng dụng trên AWS hoặc Google Cloud', 'Nắm chắc kiến thức OOP, Cấu trúc dữ liệu và giải thuật, viết code sạch.', 'Có thể phân tích và thiết kế được CSDL', 'Có khả năng giải quyết vấn đề và làm việc độc lập', 'Hiểu rõ về RESTful API, Git flow', 'Lương up to 1500$, deal tuỳ năng lực', 'Được tham gia BHXH, BHYT và các chế độ theo quy định', 'Thời gian làm việc linh hoạt, nghỉ T7, CN', 'Xây dựng thành KEY MEMBER và được ưu tiên chia sẻ cổ phần', 'Thu nhập xứng đáng với năng lực và cống hiến,', 'Lộ trình phát triển rõ ràng, bền vững, được đào tạo', 'Được cấp Macbook Pro và các công cụ cần thiết khác.', 'Thưởng dự án, mức thưởng dựa trên kết quả làm việc, không giới hạn.', 'Thưởng tháng lương thứ 13 ++', 'Thưởng seminar tự nghiên cứu, thưởng phát kiến xây dựng công ty,', 'Môi trường làm việc năng động, cởi mở, nhiều thử thách;', 'Thưởng hưởng hàng năm - dựa trên đánh giá hiệu quả công việc và kết quả kinh doanh của công ty;', 'Cơ hội phát triển: đội ngũ tài năng, tiếp cận các công nghệ mới nhất và thử thách với các dự án mới;', 'Các sự kiện nội bộ: Hoạt động gắn kết, Team Building, Sinh nhật công ty, Tiệc cuối năm...', 'Được đánh giá, xét tăng lương theo định kỳ;']",job_82983,,Up to 1500$,Python/Django Developer - Up to $1500,/it-jobs/python-django-developer-up-to-1500-qsoft-2535/content,,306,Python/Django Developer - Up to $1500 QSOFT
307,"['462 (Số cũ 1A) Phan Xich Long, Phu Nhuan, Ho Chi Minh', '15 Technosoft Building, Cau Giay, Ha Noi']",KIS Việt Nam,2021-05-30 16:51:33,"['Phát triển ứng dụng di động (Android hoặc IOS) cho các sản phẩm của công ty (Thị trường Nhật / Mỹ và có cả Việt Nam).', 'Phân tích và thiết kế kiến \u200b\u200btrúc ứng dụng.', 'Tối ưu hóa hiệu năng ứng dụng', 'Có ít nhất 2 năm kinh nghiệm phát triển IOS\xa0 (XCode / Objective-C / Swift) /', 'HOẶC phát triển Android (Android Studio, Java, Kotlin).', 'Kinh nghiệm tích hợp các Restful API, Firebase và các SDK, thư viện trong quá trình phát triển ứng dụng', 'Nắm vững Architecture design patterns như: OOP, MVC, MVVM, Tổ chức và cấu trúc source code', 'Có kinh nghiệm đối với ít nhất một trong các Quản lý cơ sở dữ liệu (MSSQL, MySQL, Oracle).', 'Có khả năng nghiên cứu phân tích và đưa ra giải pháp cho từng bài toán cụ thể', 'Ưu tiên ứng viên có kinh nghiệm React Native & FLutter.', 'Đọc hiểu tài liệu tiếng Anh tốt', 'Chủ động trong công việc, có tinh thần trách nhiệm cao', 'Chịu được áp lực công việc cao', 'Có ứng dụng demo', 'Nơi làm việc: Hà Nội hoặc Hồ Chí Minh (Tùy theo nguyện vọng của ứng viên)', 'Làm việc 5 ngày/ tuần (thứ 2 - thứ 6);', 'Được học hỏi kinh nghiệm và nâng cao kiến thức CNTT', 'Có nhiều cơ hội thăng tiến trong nghề nghiệp;', 'Thu nhập: 13 tháng lương, xét điều chỉnh lương 1 lần/ năm theo năng lực \xa0và hiệu quả công việc, thưởng, quà tặng vào các dịp Lễ Tết', 'Khám sức khỏe 1 lần/năm tại bệnh viện uy tín', 'Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo Luật bảo hiểm', 'Môi trường làm việc quốc tế, trẻ trung, năng động, văn minh, công bằng.', 'Chính sách Team Building, liên hoan, Picnic định kỳ', 'Các hoạt động của Công ty: Du lịch, sinh nhật, đá bóng, thể thao, vui chơi giải trí...được tổ chức thường xuyên', 'Chế độ đào tạo: chia sẻ nội bộ team/ seminar công ty/ các khóa học nội bộ']",job_81956,,You'll love it,[URGENT] 3 Mobile Dev (Android/iOS) ~30M,/it-jobs/urgent-3-mobile-dev-android-ios-30m-kis-viet-nam-4515/content,,307,[URGENT] 3 Mobile Dev (Android/iOS) ~30M KIS Việt Nam
308,"['78 Duy Tan, Cau Giay, Ha Noi']",Ecentura,2021-05-30 16:51:34,"['Advanced PHP knowledge for you to learn', 'international and professional working manner', 'comfortable working environment with good salary', 'Xây dựng các Website trên nền tảng Wordpress, Magento (được đào tạo nếu chưa biết)', 'Xây dựng các ứng dụng mở rộng cho web PHP', 'Xử lý lỗi và tối ưu hóa vận hành cho các tính năng hiện có.', 'Phối hợp với Project Manager và QA để làm rõ yêu cầu khách hàng và hoàn thành công việc một cách chính xác và hiệu quả.', 'Sẵn sàng học và đảm nhận việc xây dựng website trên nền tảng mới.', 'Có kinh nghiệm lập trình PHP, Laravel ít nhất 06 tháng (thành thạo).', 'Sử dụng thành thạo JQuery, CSS3, HTML5.', 'Ưu tiên có kinh nghiệm lập trình website sử dụng Magento hoặc Wordpress.', 'Ưu tiên có kinh nghiệm lập \xa0trình Javascript', 'Lập trình hướng đối tượng.', 'Có kinh nghiệm làm việc với GIT.', 'Nhiệt tình và sáng tạo trong công việc. Tinh thần trách nhiệm và kỉ luật cao.', 'Đối với Fresher, yêu cầu sẽ có điều chỉnh tương ứng.', 'Mức lương hấp dẫn, cạnh tranh tương xứng với khả năng, chế độ tăng lương hàng năm', 'Thưởng tháng 13', 'Nghỉ theo quy định của Luật Lao Động cùng với các chế độ đãi ngộ cho nhân viên làm việc lâu dài.', 'Hàng năm có chương trình đi nghỉ dưỡng', 'Hàng tháng có liên hoan công ty', 'Không bị quản thúc áp đặt trong quá trình thực hiện nhiệm vụ', 'Chế độ bảo hiểm theo quy định của Luật Lao động.', 'Môi trường làm việc thân thiện, chuyên nghiệp với điều kiện cơ sở vật chất tốt, không gian làm việc rộng rãi.', 'Địa điểm làm việc ở Cầu Giấy, trung tâm Công nghệ của Hà Nội', 'Công việc năng động, sáng tạo với các dự án hiện đại, đa dạng của các nước châu Âu', 'Tập thể trẻ trung năng động và sáng tạo', 'Cơ hội học hỏi và phát triển chuyên môn và các kỹ năng mềm', 'Khả năng được đào tạo và phát triển cá nhân cả về chuyên môn và các kỹ năng mềm']",job_81963,,"500 - 1,000 USD","Junior Web Dev (PHP, Laravel)",/it-jobs/junior-web-dev-php-laravel-ecentura-3743/content,,308,"Junior Web Dev (PHP, Laravel) Ecentura"
